	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT
   113.5	2.138519	65.808111	65.808050	  270.901273	  270.978240
    14.6	0.199401	65.808411	65.808050	  270.988077	  270.978240
    18.2	0.553659	65.849485	65.854010	  127.744812	  127.739290
    42.2	1.307450	65.849485	65.838010	  127.744812	  127.750780
   173.5	2.365894	65.859329	65.822370	  276.737440	  276.812990
   117.9	1.564189	65.902611	65.935350	  270.311379	  270.313350
    48.6	0.889511	65.906807	65.919490	  174.280064	  174.291490
    57.9	1.087847	65.995609	65.991540	  275.386557	  275.348330
   176.6	2.395883	66.004505	66.027570	  271.224847	  271.331360
     8.7	0.111070	66.009510	66.007120	  274.096731	  274.097410
    49.8	0.678630	66.028935	66.017840	  264.291311	  264.271030
    27.0	0.831962	66.037415	66.041400	  127.180395	  127.164790
    34.3	0.463729	66.049353	66.049690	  260.945187	  260.968630
    49.3	0.675269	66.082815	66.094580	  270.697948	  270.715270
    50.3	1.087470	66.106674	66.096540	  325.712872	  325.736570
    46.8	0.881953	66.113198	66.112560	  265.793096	  265.761020
    58.1	1.414548	66.124905	66.112560	  265.735293	  265.761020
    50.9	0.958471	66.199359	66.193470	  274.705231	  274.737060
    51.2	0.700619	66.229502	66.231620	  268.489560	  268.524440
    65.5	1.480172	66.264384	66.249390	  235.263219	  235.288850
    57.3	1.050886	66.298795	66.284490	   75.405182	   75.422490
    18.8	0.349606	66.342369	66.342420	  275.123305	  275.136320
   156.0	2.468605	66.342369	66.303830	  275.123305	  275.073940
    21.6	0.520240	66.346255	66.343790	   73.501444	   73.515070
    79.9	1.089595	66.361021	66.342090	  272.401649	  272.372710
   232.8	3.126970	66.361021	66.327810	  272.401649	  272.539920
    18.2	0.245797	66.366746	66.364040	  187.573797	  187.584460
   296.5	3.937518	66.366746	66.329020	  187.573797	  187.391300
    98.7	1.350773	66.397366	66.420800	  268.198162	  268.233730
    35.9	0.673904	66.409357	66.399600	  270.310358	  270.315670
   273.5	5.076604	66.409357	66.375190	  270.310358	  270.479770
    88.2	1.592020	66.416328	66.436800	  234.214701	  234.181020
    78.7	1.066311	66.424150	66.407570	  270.785828	  270.750180
   106.9	2.274026	66.434270	66.458910	  123.762728	  123.804260
